start_timestamp,original_round_index,original_test_id,merged_round_index,merged_test_id,step_evaluation,true_attack_type,predicted_attack_type,target_field,target_value,predicted_fail_score,absolute_error,ConstellationConfig,DegradedEdgeRatio,EdgeDisconnectRatio,EdgeBandwidthMeanDecreaseRatio,EdgeBandwidthDecreaseStd,PoissonRate,MeanIntervalTime,PacketGenerationInterval,PacketSizeMean,PacketSizeStd,StateObservationAttack_level,ActionAttack_level,StateTransferAttack_level,RewardAttack_level,ExperiencePoolAttack_level,ModelTampAttack_level,timestamp
20260516_110816,4,52,4,52,20260516_110816|round_004|test_0052,NoAttack,NoAttack,fused_score,0.0,-0.0021717143248857207,0.0021717143248857207,0.10403654186819308,0.1733189172608304,0.009449305880354293,0.05676986342327531,0.033860812434491884,0.020599531134333146,0.005709981214614967,0.006107454633734746,0.20870673189716685,0.0001432615137646694,0.05259983167852407,0.052138616545402965,0.045819131242015254,0.03855581295763101,0.0948234088880428,0.09736079742762448,2026-05-21T08:05:18+00:00
20260516_110816,4,53,4,53,20260516_110816|round_004|test_0053,ActionAttack,ActionAttack,fused_score,0.0,-0.035581643451683576,0.035581643451683576,0.07669095130571446,0.034156626726101244,0.009518873700096271,0.11616963091193579,0.15907889155547278,0.03048553853366336,0.016510494547009494,0.029370381056791104,0.2708343424942791,0.08143255865627955,0.03349221054677937,0.03635126665709905,0.04010565271050671,0.00372329145699091,0.00916574694085416,0.05291354220042666,2026-05-21T08:05:18+00:00
20260516_110816,4,54,4,54,20260516_110816|round_004|test_0054,RewardAttack,RewardAttack,fused_score,0.0,0.0016651167689203383,0.0016651167689203383,0.029734599635696937,0.01920013084827438,0.09048447724046478,0.20214662197346614,0.0016432728310065928,0.09745597566041544,0.14124592821962756,0.0036536921688809054,0.07233509084973314,0.05026842373652109,0.0025944755136378147,0.07263315565988222,0.01258694936084072,0.11273183933220504,0.05660755457900091,0.034677812390346265,2026-05-21T08:05:18+00:00
20260516_110816,4,55,4,55,20260516_110816|round_004|test_0055,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.10677870288947353,0.10677870288947353,0.030445461663390103,0.36549533909144766,0.008870092360761975,0.0014598439784856716,0.04144647414868843,0.037287696009668775,0.013776996516825327,0.12421755924567437,0.012444655555381871,0.001956138807156479,0.2147228348877253,0.0923668516731787,0.009749162898590341,0.0321526675878796,0.002058372312374188,0.011549853262771184,2026-05-21T08:05:18+00:00
20260516_110816,4,56,4,56,20260516_110816|round_004|test_0056,ExperiencePoolAttack,ExperiencePoolAttack,fused_score,0.0,-0.009010533187213593,0.009010533187213593,0.02524111129687083,0.09738659298976768,0.012099808013740245,0.15380973792742517,0.051503246411459716,0.003726616351855736,0.0953543204171706,0.15351965895883893,0.1434116306341459,0.007396630973723549,0.10053017986312525,0.025057710018576505,0.05054996029464737,0.023027949430258036,0.00019296888975555034,0.05719187752863897,2026-05-21T08:05:18+00:00
20260516_110816,4,57,4,57,20260516_110816|round_004|test_0057,ActionAttack,ActionAttack,fused_score,0.0,0.034087979567409554,0.034087979567409554,0.11876992951378088,0.050767039919283836,0.0797279403893068,0.10025959208515355,0.010443364896878932,0.0027258084323848087,0.05780471236272133,0.06476715661622218,0.026531950341508827,0.10960429338079845,0.06595138213385311,0.14230491731106323,0.0645894379000253,0.051298195774151414,0.0007133512137168865,0.05374092772915042,2026-05-21T08:05:18+00:00
20260516_110816,4,58,4,58,20260516_110816|round_004|test_0058,NoAttack,NoAttack,fused_score,0.0,0.012594489213920285,0.012594489213920285,0.003372307065377294,0.007919780935302734,0.040702676244578365,0.13982114782379768,0.1968105497672047,0.011316958769890797,0.15305121589443874,0.020837084351189573,0.002524864790106409,0.07519313606167387,0.017748368762718205,0.07204240697903706,0.16318670418433365,0.027707435217089044,0.01043138231542942,0.057333980837832386,2026-05-21T08:05:18+00:00
20260516_110816,4,59,4,59,20260516_110816|round_004|test_0059,NoAttack,NoAttack,fused_score,0.0,0.03279197201797179,0.03279197201797179,0.0400706289898525,0.024083319546210104,0.11482452241343266,0.07399441468996654,0.06769265232473506,0.03009701532041814,0.0016488479051415634,0.09325446467966131,0.04685389945612698,0.20773988307157137,0.006295234649028478,0.12363410471026733,0.04836913381787844,0.01148811896856791,0.01946041156292263,0.090493347894219,2026-05-21T08:05:18+00:00
20260516_110816,4,60,4,60,20260516_110816|round_004|test_0060,NoAttack,NoAttack,fused_score,0.0,0.05447225698128355,0.05447225698128355,0.046094955949220424,0.15986242179632995,0.005559233341545488,0.056478722035196,0.019354573942690054,0.03953356634468919,0.00449026480517468,0.11340105828526728,0.12739430379928077,0.16183294260366365,0.00991259986944509,0.035195917848699,0.0967472591686365,0.021047849766213204,0.06241973251119432,0.04067459793275444,2026-05-21T08:05:18+00:00
20260516_110816,4,61,4,61,20260516_110816|round_004|test_0061,NoAttack,NoAttack,fused_score,0.0,-0.02236159755784456,0.02236159755784456,0.023398917105266856,0.01317676933403525,0.09418533607535808,0.2938021568404266,0.06205459230260179,0.0702068377911073,0.021431180084598996,0.03296098219572695,0.14902747711663683,0.07829343966455798,0.007640927268005569,0.012882896592128597,0.050255197371454376,0.02127754781743144,0.013543262497402881,0.055862479943260594,2026-05-21T08:05:18+00:00
20260516_110816,4,62,4,62,20260516_110816|round_004|test_0062,ExperiencePoolAttack,ExperiencePoolAttack,fused_score,0.0,-0.004790635841073199,0.004790635841073199,0.04900039866813541,0.012628782114219113,0.11135241378061858,0.12283477514537457,0.0020562044886102185,0.007449282022041141,0.17839947406469542,0.010266258976645034,0.2523220211690673,0.009742544553358707,0.048123834718488155,0.022307376468207477,0.015868549477719995,0.008097432512078643,0.04191265894020503,0.10763799290053506,2026-05-21T08:05:18+00:00
20260516_110816,4,63,4,63,20260516_110816|round_004|test_0063,ExperiencePoolAttack,ExperiencePoolAttack,fused_score,0.0,-0.05591204864424126,0.05591204864424126,0.07141029188528078,0.030388427664362158,0.1451457620780901,0.05496313725975284,0.01650840544765534,0.003926370754449442,0.06339452170697538,0.10336803804078422,0.10548767325384764,0.057765335458055046,0.04828545667930572,0.060836663829981645,0.07937717947605796,0.00540938814177461,0.0848313648387444,0.06890198348488269,2026-05-21T08:05:18+00:00
20260516_110816,4,64,4,64,20260516_110816|round_004|test_0064,ModelTampAttack,ModelTampAttack,fused_score,0.0,-0.07367262291295443,0.07367262291295443,0.0784953650652562,0.05340176336441635,0.10519037657822355,0.0865527240630467,0.002391929738889734,0.05002126014324556,0.0727777149347423,0.03573642310346664,0.09624620901270252,0.02874616834217985,0.1692551106970673,0.07300927012842838,0.05827445972266884,0.013084554319370166,0.002783732173362139,0.07403293861293375,2026-05-21T08:05:18+00:00
20260516_110816,4,65,4,65,20260516_110816|round_004|test_0065,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.026408946839846792,0.026408946839846792,0.018440585374159883,0.03846879143347155,0.18465888797581462,0.01616172537509904,0.004004491736996187,0.05642186737191257,0.04644889403400723,0.01444210820275731,0.23883288774869849,0.15717129580555686,0.15368631041614172,0.004809026910569165,0.03237218255041096,0.0030971488619828983,0.008392754541123818,0.022591041661297735,2026-05-21T08:05:18+00:00
20260516_110816,5,66,5,66,20260516_110816|round_005|test_0066,NoAttack,NoAttack,fused_score,0.0013056308962404728,0.002536185667508184,0.0012305547712677112,0.06836213183551859,0.01423645369181288,0.12495414271684767,0.0010107092460935798,0.009142141577239743,0.07348602640004061,0.015484317195272334,0.12194888102692071,0.1810550034794748,0.07162367884600188,0.04539752875786255,0.08631657190603811,0.05518478163370634,0.030750352584854174,0.027637933312541232,0.0734093457897748,2026-05-21T08:05:18+00:00
20260516_110816,5,67,5,67,20260516_110816|round_005|test_0067,StateTransferAttack,StateTransferAttack,fused_score,5.922047989770363e-07,-0.013364601189652187,0.013365193394451164,0.09993015978581588,0.0009792325071787567,0.04692218771815733,0.0374867418653739,0.022675136658676955,0.03935076662781307,0.007522734138023666,0.07021589232414539,0.31436508467300256,0.01232766807154642,0.10969642846161196,0.06644794448498577,0.0013191249984041086,0.028829168542884757,0.04537511402324336,0.09655661511913621,2026-05-21T08:05:18+00:00
20260516_110816,5,68,5,68,20260516_110816|round_005|test_0068,NoAttack,NoAttack,fused_score,0.0003542493504937738,0.10030713708243683,0.09995288773194305,0.18387619508146763,0.1666939419187639,0.003689487295028161,0.127519048746373,0.008962948949243335,0.02610763511883318,0.12275747843501575,0.1193783507559266,0.011448632125225115,0.04055711292494274,0.013458571932949368,0.033585061175117246,0.021468208925833565,0.021767946156022948,0.010988314753434529,0.08774106570582288,2026-05-21T08:05:18+00:00
20260516_110816,5,69,5,69,20260516_110816|round_005|test_0069,StateTransferAttack,StateTransferAttack,fused_score,0.00013952120207250118,0.09599851275499138,0.09585899155291888,0.10180999302856594,0.08490588309707386,0.09907402479516154,0.0009798510268535985,0.12179008576121698,0.034046898640998705,0.12698136729278064,0.11826014675037379,0.016103129204968054,0.08867951898450796,0.0021540783157270845,0.03482538952260413,0.10031783672472833,0.02963687391500134,0.010358068265494241,0.0300768546739438,2026-05-21T08:05:18+00:00
20260516_110816,5,70,5,70,20260516_110816|round_005|test_0070,ModelTampAttack,ModelTampAttack,fused_score,9.518203114566859e-06,0.03833666369792044,0.03832714549480587,0.06422864903773795,0.09135872396087256,0.027525393525230354,0.09078289512518815,0.017830302463702374,0.061084141183627906,0.012682026165817296,0.05739819260867651,0.0040877895538568455,0.2493595761306708,0.026427082071012523,0.09653110676614551,0.10268563004150222,0.039499149245344305,0.03667674184355447,0.02184260027706018,2026-05-21T08:05:18+00:00
20260516_110816,5,71,5,71,20260516_110816|round_005|test_0071,RewardAttack,RewardAttack,fused_score,0.025386763736605644,0.0592946454564231,0.033907881719817456,0.08112424622130443,0.005450192991794797,0.027854236128633962,0.039000934540672036,0.10744527985834741,0.0357218161283172,0.009953190872959731,0.01942916857225196,0.14049121692075167,0.007051567479973247,0.15561017539176433,0.03773846749071634,0.017256066472097743,0.13601167698983932,0.054456327689951844,0.12540543625062398,2026-05-21T08:05:18+00:00
20260516_110816,5,72,5,72,20260516_110816|round_005|test_0072,NoAttack,NoAttack,fused_score,4.248354544728966e-18,0.0455153372374425,0.04551533723744249,0.003064555561648564,0.131061659248386,0.15329326491451253,0.02212516001257801,0.26314208966809133,0.024101894207972045,0.017467839244847776,0.17225247140020228,0.018437761643161656,0.015084298473158897,0.020105160985680992,0.028034534015392496,0.07781358570891082,0.028484986359670277,0.005479338377965002,0.020051400177821328,2026-05-21T08:05:18+00:00
20260516_110816,5,73,5,73,20260516_110816|round_005|test_0073,NoAttack,NoAttack,fused_score,0.016529913991689682,0.20553461286804187,0.18900469887635218,0.04830267269180151,0.004554846998346279,0.11539062650413472,0.2978051813094997,0.0636230059477029,0.14673065489892992,0.01379036623786696,0.0257514238131866,0.09424747625780139,0.004483400335220855,0.006408404857141953,0.040627512515688066,0.03741374662521187,0.03161996421191983,0.010751085142189377,0.05849963165335812,2026-05-21T08:05:18+00:00
20260516_110816,5,74,5,74,20260516_110816|round_005|test_0074,NoAttack,NoAttack,fused_score,0.014122946187853813,0.10428809688501298,0.09016515069715916,0.08495910519198248,0.07546573828294413,0.1875141544791342,0.17994159529385392,0.004964138718895635,0.004494300932355212,0.01704604625117018,0.27277100913063873,0.0048222382319899,0.009756778996270225,0.017566833227819562,0.06980246103912723,0.011447873695254138,0.024113259098509723,0.0011856307952733405,0.03414883663478138,2026-05-21T08:05:18+00:00
20260516_110816,5,75,5,75,20260516_110816|round_005|test_0075,NoAttack,NoAttack,fused_score,0.017762361094355583,0.13335018837296286,0.11558782727860728,0.09900864436271388,0.18942932330942366,0.022128171795370296,0.10165047410256399,0.02310834266554232,0.01614050064439923,0.21193476911093534,0.14727795046876305,0.0035182413775054606,7.027385073472474e-05,0.05029518086295519,0.08911487875330357,0.014824380719649295,0.011102174060775627,0.00015802060794827607,0.020238673307416202,2026-05-21T08:05:18+00:00
